isapre,mujer,ingresos,ocupado
0,1,109.861,0
NA,1,510.896,0
0,1,314.426,1
0,1,252,0
0,0,818.167,1
0,0,333.945,1
0,1,573.011,1
0,0,500,1
0,1,202.875,1
0,0,457.292,1
NA,0,1073.772,1
0,1,179.994,1
0,0,327.5,1
0,0,665.816,1
0,0,178.75,1
1,0,510.278,1
0,0,657.34,1
0,0,310.631,0
0,0,362.631,1
0,0,422.217,0
0,0,335.916,0
0,1,340,1
0,0,399.971,1
0,0,337.5,1
0,0,171,1
0,0,581.053,0
0,1,1526.25,0
0,0,278.229,0
0,1,331.966,1
0,0,175,1
0,1,262.856,1
0,1,350,0
0,0,150.625,1
0,0,297.874,1
0,1,188,0
0,1,302.728,0
0,1,525,0
0,1,141.143,0
0,1,780.667,1
0,1,156.667,1
0,0,317.917,1
0,1,221.593,0
0,0,319.889,1
0,0,308.767,1
0,0,287.167,1
0,1,269.855,1
0,1,351.667,0
NA,0,253.667,1
0,1,730,1
0,1,200,1
0,1,404,1
0,1,202.675,1
0,0,268.641,1
0,0,267.877,1
0,0,307.131,0
0,0,203.833,1
0,0,332.35,1
1,0,178.467,1
0,1,240.964,1
0,1,145.246,1
0,0,316.167,1
1,0,640,1
0,0,244.561,1
0,0,217.384,1
0,0,295.5,1
0,0,255.667,0
0,0,463.789,0
0,1,278.889,0
0,1,850,0
1,0,511.667,1
1,1,325,1
1,0,731.667,1
0,0,446.722,0
0,0,813.664,0
1,0,705.5,0
0,0,292.292,1
0,0,162.882,1
NA,0,162.481,0
0,1,184.21,1
NA,0,307.831,0
0,0,83.333,1
0,1,140.929,0
NA,0,1054.872,1
1,0,1026.667,1
1,0,1708.333,1
1,1,276.753,1
0,1,252.778,1
0,0,333.333,1
0,1,1020.342,1
1,0,1500,1
NA,0,496.239,1
0,1,154.068,0
1,0,2475,1
NA,0,670,1
0,1,145,1
1,0,1316.667,1
0,1,68.8,1
0,0,925.796,1
0,1,220.616,1
NA,1,367.323,0
0,1,550,0
NA,0,562.5,0
0,1,252.771,0
1,0,885,1
0,1,350,1
0,0,1250,1
0,0,280,1
0,1,186.238,1
1,0,441.549,1
0,0,512.5,0
NA,0,610,1
0,0,720.167,1
0,1,506.44,1
0,1,121.605,0
0,1,272.068,1
0,0,168.333,0
0,0,188.873,1
0,1,363.5,0
0,1,100,1
0,0,429.881,1
1,1,665.556,1
0,0,360.083,1
0,1,472.105,1
0,1,313.79,1
0,1,336.796,0
0,1,459.868,1
NA,0,750,1
NA,0,590.479,1
1,1,620,1
1,1,345.065,1
0,0,588,0
NA,0,379.108,1
1,1,175,0
NA,0,1250,1
0,0,212.178,1
0,1,224,0
0,1,116.667,0
0,1,106.111,0
1,1,478.333,1
0,1,190,1
NA,1,98.909,0
0,0,261.667,1
0,0,805.556,1
0,0,485,0
0,0,427.323,1
0,0,112.5,1
0,1,461.584,1
0,0,282,1
0,0,277.198,0
0,0,502.917,1
0,0,500,1
0,0,275,1
0,1,178.334,1
0,0,489.646,0
0,1,428.667,1
0,0,326.61,1
0,0,183.935,1
1,0,807.5,1
0,1,253.761,1
0,1,353,1
1,0,242.43,1
0,1,126.012,1
0,1,250,1
0,1,385.167,1
0,0,540.15,0
0,1,537.03,1
0,1,432.917,0
0,1,544.646,0
0,0,277.5,1
0,0,410,1
0,0,227.2,1
NA,0,697.5,1
0,0,351.101,1
0,0,315.945,1
0,0,412.639,1
1,0,1178.667,0
0,1,280.364,0
0,1,386.111,1
0,0,426.667,1
0,1,376.546,0
0,1,337.492,1
0,1,311.441,0
0,1,418.333,1
0,0,375.823,1
0,1,400,1
0,1,287.5,0
0,1,360.667,0
0,0,322.323,1
0,1,258.39,0
0,0,244.491,1
0,1,504.646,0
0,1,325,1
0,0,366.569,1
0,1,90,1
0,1,279.333,0
0,0,214.968,1
0,1,260.245,1
0,1,200.685,1
0,1,225.175,0
0,0,225,1
0,1,638.395,0
0,1,830,0
0,0,200.727,1
0,1,180.659,1
1,1,442.723,1
1,1,1000,1
0,1,272.617,1
0,0,362.5,1
0,1,460,0
NA,0,286.667,1
NA,1,179.84,0
0,0,321.573,0
0,0,323.958,1
0,0,225.278,1
0,1,313.048,1
0,1,248.234,1
0,1,131.027,1
0,1,239.342,1
0,0,180.815,1
0,0,173.373,1
0,1,197.796,1
0,1,319.544,1
0,0,953.334,1
0,0,293.542,1
0,0,187.5,1
0,0,560,0
0,0,121.106,0
0,1,345,0
1,0,364.917,1
NA,0,347.5,0
0,1,185.2,1
0,0,273.811,1
0,0,262.705,1
0,0,237.558,1
0,1,170.366,0
0,0,473.083,1
0,1,1153.386,0
0,0,187.5,1
0,1,316.526,1
NA,1,173.044,1
0,1,912.017,1
0,1,283.333,0
0,1,229,1
0,1,224.217,0
0,1,700,1
0,1,820.344,1
0,0,478.149,1
1,0,667.097,1
0,0,280,1
1,0,517.541,1
1,0,575,1
0,1,463.778,1
1,0,1031.25,1
0,0,260,0
1,0,582.708,1
1,0,575,1
0,0,217.208,1
0,0,701.725,1
1,0,625,1
0,0,585.17,1
0,0,232.5,1
1,1,579,0
1,0,670,1
0,0,229.783,1
0,1,345.625,1
0,0,965.556,1
0,1,295,1
0,1,245.523,1
0,0,539.278,1
0,0,145.99,0
1,1,450,0
0,1,322.139,1
0,1,240.382,1
0,1,273.333,0
0,1,410,1
0,1,195.208,0
0,1,256.059,0
1,0,249.678,1
0,1,94.678,1
0,0,380,1
1,1,424.015,1
0,0,382.5,1
1,0,365.518,1
0,0,86.796,1
0,0,225.526,1
0,1,477.95,1
0,1,325,0
0,1,92.339,1
1,0,474.024,1
NA,0,171.5,0
1,0,490,1
0,1,310,1
0,1,374.167,1
0,0,193,0
NA,0,175,1
0,1,350,1
1,0,574.354,1
1,0,462.5,1
0,0,162.481,0
0,0,467.917,1
0,0,916.25,1
0,1,498.667,1
1,1,707.917,1
1,0,383.289,1
0,0,603.947,1
0,1,425.556,1
0,0,750,1
1,1,1200,1
0,0,500,1
NA,1,233.333,1
1,0,1350,0
NA,0,800,1
1,0,1455,1
0,0,380,1
NA,0,650,0
1,1,191.667,1
1,1,1592.292,1
1,0,1258.334,1
1,0,590.274,1
0,1,224.916,1
0,0,453.097,0
0,0,1094.445,1
0,1,293,1
0,1,675,0
0,0,383.333,1
NA,0,360.952,0
1,1,852.292,0
NA,0,923.333,1
0,0,444.447,0
0,0,809.573,0
0,1,806.167,1
0,0,153.333,1
NA,0,662.5,1
0,0,612.75,1
1,0,2298.333,1
1,1,2303.854,1
1,0,597.5,1
1,0,330.205,0
0,0,516.667,1
0,0,545.614,1
0,0,761.25,1
1,0,1077.083,1
1,0,6482.771,1
0,0,489.583,0
1,0,651.842,1
1,0,516.25,1
0,1,500.833,1
0,0,1004.473,0
0,0,433.333,1
1,0,241,1
0,0,665.625,1
0,0,192.133,0
0,1,1066.667,1
1,1,299.771,1
1,0,1244,1
0,0,225,1
1,0,1219.028,1
1,0,366.667,1
0,0,326.983,0
1,0,925,1
0,0,1080,0
1,0,806.5,1
1,0,100,1
1,1,1000,1
0,0,702.773,1
0,1,742.5,1
1,0,725,1
1,0,957.778,1
1,0,1860,1
1,0,903.333,1
NA,1,2254.671,1
1,1,1000,1
0,0,191.5,0
0,0,206.667,1
1,1,1350,1
NA,1,806.709,1
0,0,441.667,1
1,1,555,1
NA,1,190.833,1
1,0,482.933,1
1,1,639.167,1
0,0,1994.75,1
0,0,715,1
NA,0,190,1
0,1,400,1
NA,0,430.289,1
0,0,528.333,1
1,1,190,0
1,0,467.778,1
0,1,563.114,1
0,1,926.974,1
1,0,2020.834,1
0,1,196,0
0,0,550,1
1,0,307.5,0
0,0,300,1
1,0,1866.667,1
1,0,491.919,1
0,1,290,0
1,0,700,1
0,1,326.667,1
1,0,1439.965,0
1,1,680,0
1,0,1415.437,1
1,1,639.111,1
0,0,3992.833,1
NA,0,670.278,1
0,1,578.766,0
1,1,751.438,1
0,1,158.264,1
0,1,299.628,1
0,1,933.333,1
0,0,440.667,1
0,1,666.667,1
0,1,400,1
1,0,954.334,1
1,1,750.833,1
1,0,689.132,1
1,0,563.333,1
0,1,534.882,1
1,0,1192.5,1
1,0,1300,1
0,0,869.417,1
1,0,945,1
1,1,354.167,1
1,0,816.667,1
0,0,126.296,1
0,1,361,0
0,0,1000,1
0,1,311.329,1
0,0,1673.241,1
0,0,604,1
1,0,800,1
0,0,270.774,1
1,1,1007.778,0
0,0,1121.667,1
0,1,256,1
0,0,72,1
NA,0,224.333,0
0,1,109.298,1
1,1,1076.042,1
0,1,153.5,0
NA,0,19.445,1
0,0,336.67,1
0,1,177.694,1
0,0,233.042,1
0,0,538.333,1
0,0,350,1
0,1,125,1
0,0,440,1
0,0,599.646,1
0,0,310,1
0,0,550,1
0,0,308.215,1
0,0,232.502,1
0,0,267.136,0
0,0,146.667,1
0,0,221.5,1
0,0,165,1
0,0,172.256,1
0,0,83.333,1
0,1,144.123,0
0,1,137.398,1
0,1,150,1
0,0,103.697,1
0,0,501.667,1
0,0,12880.833,1
0,1,168.056,0
0,0,150,1
0,1,192.5,1
0,0,475,1
0,0,104.444,1
0,0,83.774,1
0,1,86.667,1
0,1,123,1
0,0,171.111,1
0,1,405.834,1
0,0,630,1
0,0,150,1
0,0,836.667,1
0,0,75,1
0,0,204.646,1
0,0,180,0
0,1,166.667,1
0,0,418.333,1
0,0,92.5,1
0,1,190.779,0
0,0,100,1
0,0,297.5,1
0,0,95,1
0,1,140,0
0,0,148.865,1
0,1,588,1
0,1,335,0
0,0,302.579,1
0,0,201.389,1
0,1,252.773,1
0,1,340.413,1
0,1,152.667,0
0,1,219.789,0
0,1,256.544,1
0,0,137.444,1
0,1,248.684,1
0,0,120,1
0,0,83.75,1
0,0,133.333,1
0,0,154.951,1
0,0,187.5,1
0,0,345.833,1
0,1,150.851,1
0,0,110.175,1
0,0,274,1
0,0,147.883,1
0,1,155.774,0
0,0,350,0
0,0,211.431,1
0,1,198.333,1
0,1,194.573,0
0,1,182,0
0,1,755,1
0,0,140.576,1
0,0,145.333,1
0,0,78.976,1
0,1,166.667,0
0,1,180.273,1
0,1,396.5,1
0,0,224.506,1
0,0,280,1
0,1,192.857,0
NA,0,216.667,1
1,0,497.5,1
0,0,267.497,1
0,1,520.239,1
NA,1,3.333,0
0,1,97.923,0
0,0,87.561,0
0,0,207.299,1
0,1,152.073,1
0,0,185.273,0
0,0,244.199,1
0,0,109.108,1
0,0,225.695,1
0,1,335,0
0,0,272.722,1
0,0,444.958,1
1,1,566.667,1
0,0,450,1
NA,0,188.645,1
NA,1,185.006,1
1,1,699.334,1
1,0,600,1
1,1,1032,1
0,1,126.968,1
0,1,85.384,0
0,1,177.5,1
0,1,364.5,1
0,1,357.363,1
0,0,107.505,0
0,1,172.417,1
0,1,570.833,1
0,1,181.338,1
0,0,308.444,1
0,1,165.333,1
0,1,121.253,1
0,0,987,1
0,0,146.6,1
0,1,157.233,1
0,0,99.931,1
0,1,65,1
0,0,202.737,1
0,1,350.125,0
0,1,326.841,1
0,1,171.086,0
1,0,401.356,1
0,0,336.833,1
0,1,235.263,1
0,0,123.136,1
0,0,166.25,1
0,1,97.66,1
0,1,299.412,1
0,1,363.1,0
0,1,830.688,0
0,1,605.167,1
0,1,190.667,1
NA,1,300,0
0,0,124.883,0
1,0,256.5,1
0,0,185.919,1
0,0,101.005,1
0,1,256.21,1
0,0,198.559,0
0,1,87.5,1
0,0,275,1
0,0,300,1
0,0,164.289,1
0,0,230.337,1
0,0,86.834,1
0,1,125,0
0,1,104.646,0
NA,0,241.796,1
NA,0,232,1
0,1,275,1
0,1,164.775,0
0,0,235.552,0
0,0,302.084,1
0,0,211.546,0
NA,1,72.222,0
0,0,575,1
0,1,154.23,1
1,1,951.667,1
0,1,422.634,1
0,1,467.03,1
0,1,342.752,1
0,0,244,1
0,0,265,1
0,1,97.384,1
0,0,500,1
NA,0,333.333,1
0,1,90.679,1
0,1,283.333,0
0,0,199.849,1
1,0,206.772,1
0,0,204.789,0
0,1,208.66,0
0,1,390.208,1
0,1,162.531,1
0,1,231.79,1
0,0,333.333,1
0,1,510.78,1
0,0,199.143,1
0,0,313.333,1
0,1,124.418,0
0,0,431.547,1
0,0,210.369,1
0,0,223,0
0,1,290,1
0,1,105,1
0,1,435.68,0
0,0,116.667,1
0,0,255,1
0,0,226.76,1
0,0,95.971,1
0,1,468.493,1
0,0,210.7,1
0,1,377.151,1
0,0,121.429,1
0,0,126.143,1
0,0,357.323,1
0,1,203.368,0
0,0,263.333,1
0,0,193.697,1
0,1,462.5,1
0,1,108.264,1
0,1,376.667,1
0,1,169.888,1
0,0,175,1
0,0,162.474,1
0,1,290,1
0,1,196.703,0
0,1,137.378,1
0,1,139.896,1
0,0,738.01,1
0,0,165.347,1
0,1,211.842,1
0,0,330.175,1
0,1,310.256,1
0,0,142.485,1
0,1,706.5,0
NA,1,301.667,1
0,1,214.5,1
0,1,144.792,1
0,1,258.667,0
0,1,530.682,0
0,0,599.167,1
0,1,275,0
0,1,215,1
0,0,145.595,0
0,0,350,1
0,0,428.125,1
0,0,468,0
0,1,487.558,0
0,0,420,1
0,1,152.44,1
0,1,409.9,0
NA,1,161.222,1
0,1,301.255,0
0,1,274.225,0
0,1,287.5,1
0,1,210.444,1
0,1,95.653,1
0,0,127.259,1
1,1,229.97,0
0,0,194,1
NA,0,305.756,1
NA,0,433.377,0
0,0,253.75,1
0,1,662.263,0
0,1,468.219,1
0,0,160,1
1,0,296,1
1,1,463.333,1
0,0,635,1
0,0,96.305,1
1,1,157.5,0
0,0,70,0
0,0,93.333,1
0,1,183.333,1
0,1,176.967,0
NA,1,225.165,0
0,0,142.631,1
0,1,310,1
0,0,141.549,1
0,1,214.426,1
0,1,450,0
0,1,111.136,1
0,1,307.352,0
0,0,351.667,1
0,1,94.857,1
0,0,325.789,1
0,0,150,1
0,0,276,1
0,0,190,1
0,1,67.813,1
0,0,258.591,0
0,0,150,0
0,1,112.5,0
0,0,368,1
0,0,212.107,1
0,1,195,1
0,1,177.971,0
0,0,212.6,1
0,1,394,1
0,1,269.172,1
0,0,486.333,1
0,1,430,0
0,0,455,1
0,1,462.5,1
0,0,360.228,0
0,0,259.646,0
0,0,125,1
0,1,469.463,1
0,0,81.895,1
0,1,171.429,0
0,1,136.485,0
0,0,194.028,1
1,1,310,1
0,0,416.579,1
0,0,654.808,1
0,1,251.4,0
0,0,304.021,1
0,0,457.222,1
0,0,177.289,1
0,1,144.386,1
0,0,0,1
0,0,250,1
0,0,250,1
0,0,150,1
0,0,420.417,1
0,1,329.653,1
0,0,250,0
0,0,284.042,1
1,1,185.852,1
0,0,255.691,1
0,1,83.333,1
0,1,134.836,1
0,1,112.456,1
0,0,440.056,1
0,0,121.031,0
0,0,388.667,1
0,0,81,1
0,1,178.421,1
0,0,105,1
0,1,256.5,1
0,1,119.925,1
0,1,110,1
0,1,340,1
0,0,179,1
0,1,320,1
0,0,187.389,1
0,0,263.333,1
0,1,455,1
0,0,1030,1
0,1,140.348,0
0,0,245,1
NA,0,146.578,1
1,0,323.673,1
1,0,300.556,1
0,1,348.889,1
0,0,134.108,0
0,0,159.584,0
0,0,302.106,1
0,1,331.692,0
0,0,280,1
1,0,276.882,1
1,0,418.276,1
0,0,325,0
0,0,750,1
0,0,87.5,1
0,0,181.548,1
0,0,660.32,1
0,0,194.867,1
0,1,450,1
0,1,197.058,1
0,1,326.333,0
0,0,150,1
0,0,144.121,1
0,1,255,0
0,0,173.333,1
0,0,104.646,0
0,1,343.5,0
0,1,556.667,1
0,0,143.625,1
0,1,170.257,1
0,0,184.004,1
0,1,200,0
0,1,121.222,1
0,1,1033.333,1
0,1,690,1
0,1,225.243,1
0,1,451.12,1
0,0,298.929,1
0,1,142.491,1
NA,0,85.895,1
0,1,197.286,1
0,0,416.667,1
0,0,285,1
0,0,68.779,1
0,1,458.5,1
0,0,179.833,0
0,1,115,1
0,1,86,1
0,1,200,0
0,1,455,1
0,1,234.712,0
0,0,162.605,1
NA,0,210.556,1
0,0,309.218,1
1,0,358.574,1
0,1,1256,1
1,0,369.604,1
0,1,173.75,1
0,1,402.388,1
NA,1,206.298,1
1,0,397.203,1
0,0,180.407,1
0,0,103.611,1
1,0,252.151,1
0,0,171.667,1
1,1,433.333,1
0,0,285,1
0,1,82.203,1
0,1,177.745,1
0,1,256.323,0
0,1,239.333,0
0,0,213.121,1
0,0,137.933,1
1,0,190,1
0,1,300,1
0,1,253.188,1
0,0,178.697,0
0,1,316.98,1
0,0,225.686,1
0,0,685.526,1
0,0,179.571,0
0,1,321.667,1
0,1,205.368,1
1,0,448.99,1
0,0,375,1
0,1,226.158,1
0,0,169.436,1
0,1,86.444,1
0,0,333.333,1
0,1,189.931,1
0,1,432,1
0,0,85.445,1
0,0,266.667,1
0,1,183.75,1
NA,0,403.288,1
1,0,131.25,1
0,0,190.985,1
0,1,79.593,1
0,0,135.665,1
0,1,213.823,0
1,0,583.333,1
1,0,553.382,1
0,0,150.722,1
0,0,550,1
0,0,111.081,1
0,1,124.167,0
0,0,162.222,1
0,0,248,1
0,1,213.215,0
0,0,172.421,0
0,1,422.048,0
0,0,276.667,0
0,0,290,1
0,0,349.167,1
0,1,250,0
0,1,271.667,0
0,0,59.327,1
0,0,216.414,1
0,1,165.499,0
0,1,180.323,0
0,0,145.599,1
0,0,136.25,1
0,0,232.5,1
NA,1,125,0
1,1,183,0
0,1,623.578,0
0,0,221.233,0
NA,0,175.26,1
0,1,159.675,0
0,0,294.932,0
0,0,365.932,0
0,1,372.834,1
0,0,136.82,1
0,0,158.333,1
0,0,131.91,1
0,0,278.448,0
0,1,167.904,0
0,0,247.763,1
0,1,192.25,1
0,1,275,1
NA,1,417.904,1
0,0,273.331,0
0,0,230.729,1
1,0,966.667,1
0,1,261.2,1
1,1,372.654,1
0,0,357.323,0
0,1,153.934,0
1,0,1223.334,1
0,0,570,1
0,0,254.167,1
1,1,1380,1
NA,0,536.667,1
0,1,457.5,0
0,0,213.777,1
1,1,620,1
0,0,180,1
1,0,1136.111,1
0,1,89,0
0,0,453.75,1
NA,0,1055.833,1
0,0,102.456,1
0,1,183.614,1
0,0,103.691,1
0,0,433.444,1
0,0,3.75,1
1,1,573.333,1
0,1,159.467,1
0,0,103.498,1
0,0,375.014,1
0,0,125.715,1
1,0,237.5,1
0,1,140,0
0,0,82.947,1
NA,0,227.492,0
0,0,120,1
0,0,277.5,0
0,0,387.5,1
NA,0,462.5,1
1,0,400,1
0,0,449.271,1
NA,0,262.667,1
0,0,144,1
0,1,120,1
0,0,287.5,1
0,1,299.505,1
0,1,184.156,1
0,1,413.484,1
0,1,270.245,1
0,1,96.09,0
0,1,172.342,0
0,1,161.162,1
NA,1,85.507,1
0,1,144.853,1
0,0,366.75,1
0,0,107.352,1
0,1,144,1
0,1,166.771,0
0,1,280,1
0,0,193.834,1
0,1,327.002,0
0,0,310.33,0
0,0,74.105,1
0,1,125.949,0
0,1,207.5,1
NA,1,124.013,1
NA,0,202.225,1
0,1,177.505,1
0,1,90.088,0
NA,0,325,1
0,1,200,0
1,0,340,1
0,0,328.818,1
0,0,483.333,1
0,1,122.699,1
0,1,271.111,1
0,1,254.48,0
0,1,136.457,1
0,0,458.333,1
0,1,266.204,1
0,1,55.789,0
0,1,162.703,1
0,0,226.211,1
0,0,350.334,1
0,0,333.333,1
1,0,364,1
0,1,223.333,0
0,0,336.417,1
0,0,141.82,1
0,0,180.866,1
NA,0,166.667,1
0,1,175.334,1
0,0,214,1
0,0,789.5,1
1,0,284.796,1
0,0,217.455,1
1,0,659.792,1
0,0,209.852,1
1,0,524.722,1
0,1,600,1
0,0,233.948,1
0,0,324.333,1
0,1,455.046,1
0,0,405,1
0,0,848.76,1
0,0,171.615,1
0,1,138.215,1
0,1,276.98,1
0,1,158.056,1
0,1,317.361,1
0,1,316,1
0,1,267.776,1
0,1,138.574,1
0,0,383.729,1
0,0,75,1
NA,0,133.333,1
1,1,453.747,1
1,0,244.583,1
NA,0,350,1
0,0,233.333,1
0,1,144.783,1
0,1,152.463,1
0,0,264.678,1
0,0,137.5,0
0,1,295.289,1
0,0,352.167,1
0,0,500.001,1
0,1,1087.667,1
0,1,491.25,1
0,1,450,1
0,0,577.885,1
0,1,266.875,0
0,0,196.606,1
0,0,348.69,1
NA,0,233.955,0
0,1,277.222,1
0,0,22.222,1
1,0,389.375,1
0,1,426.929,0
1,0,280,1
0,0,147.153,1
0,0,230,1
0,1,123.333,1
0,0,543.183,1
0,0,67.5,1
0,0,1140,1
0,0,284.176,1
0,0,100,1
0,0,169,1
1,1,348,0
0,0,225,1
0,0,267.917,1
0,0,97,1
0,0,512.5,1
0,1,246.313,1
0,1,137.984,1
0,0,358.838,1
0,1,221.082,1
0,0,271.71,1
0,1,234.412,1
0,1,204.663,0
0,1,240,1
0,1,242.5,0
0,0,75.531,1
0,0,240,1
0,1,112.173,0
NA,0,664.668,1
0,0,106.21,1
0,1,288.421,1
0,0,109.729,1
0,0,137.5,1
0,1,164.775,0
1,0,166.972,1
0,1,385.229,1
0,1,109.327,1
0,1,191.526,1
0,0,118.681,1
0,1,175,1
0,0,265.129,1
0,1,187.382,1
1,0,142.218,1
0,0,344.438,1
0,0,173.333,1
0,0,102.884,0
0,0,189.474,1
0,1,257.5,1
0,0,108.333,1
0,0,103,0
0,0,266.403,1
0,1,335.614,1
NA,0,525,1
0,1,283.545,1
0,0,70.351,1
0,0,97.686,1
0,0,133.333,0
0,0,750,1
0,0,302.95,1
0,1,209.032,0
0,1,146.281,1
0,1,345.292,1
0,1,233.333,1
0,1,180.526,0
0,0,259.85,1
0,1,234.58,0
0,0,405.526,1
0,1,135,1
0,1,162.9,1
0,0,152.865,1
NA,0,247.952,1
0,0,169.263,1
1,0,615.5,1
0,0,300,1
0,1,150,1
0,0,113.6,1
1,1,220,0
0,0,357.5,1
0,1,536.556,1
0,1,100.516,0
0,1,202.162,1
0,0,175,1
NA,0,223.02,1
0,0,514.823,1
0,1,88.056,1
0,1,336.973,0
0,0,149.34,1
0,1,253.183,1
0,1,223.699,1
0,1,227.888,1
0,1,64.048,0
0,1,74.218,1
0,0,90,1
0,1,555,1
0,1,215.301,0
0,1,160.904,1
0,1,137.017,1
0,0,293.135,1
0,0,424.649,0
0,1,266.667,1
0,0,500,1
0,0,30,1
0,0,430,0
0,0,170,1
0,0,475.002,1
0,1,85.773,0
0,1,344.882,1
0,0,144.357,1
0,0,166.667,0
0,0,157.218,1
NA,0,216.667,0
0,1,350,0
1,0,270,1
0,0,92.108,0
0,0,252.307,1
0,0,4.225,0
0,0,72.327,0
0,0,237.394,1
1,0,265.018,1
0,0,343.333,1
0,1,312,0
1,0,2883.334,1
1,0,870.833,1
0,0,684.167,1
0,0,123.144,1
0,0,133.333,1
1,0,221.429,1
0,0,108.75,0
1,1,350,0
0,0,226.162,1
0,0,210,1
0,1,145,1
0,0,201.842,1
0,1,170.854,1
0,0,171.167,1
0,0,230.834,1
0,0,316.667,1
0,1,181.027,1
1,0,157.646,1
0,1,204.739,1
0,1,314.419,1
0,1,163.2,1
1,1,252.269,1
0,0,290,1
0,1,250,1
0,1,190.273,1
0,0,750,1
0,1,155.526,1
0,0,410,1
0,1,252.868,1
0,0,350,1
1,0,212.819,1
0,1,130.025,1
NA,1,120.671,1
NA,1,304.646,0
0,0,162.868,1
0,0,480,1
0,0,112.647,1
0,1,151.775,1
1,0,102.222,1
0,1,112.167,1
0,1,594.85,0
0,0,125,1
0,1,120.822,1
0,0,183.333,1
0,1,248.541,1
1,0,175.188,1
0,0,128.571,1
1,1,1189.883,1
0,1,100.682,0
0,1,125,1
NA,1,166.667,0
0,1,176.162,0
0,1,108.428,0
0,1,86.418,0
0,1,125.682,1
0,0,212.501,1
0,1,128.815,0
0,1,202,1
0,1,223.542,1
0,1,180.87,1
0,0,368.056,1
0,1,77.719,0
0,0,233.973,1
0,1,314.462,1
1,0,431.667,1
0,0,299.053,1
0,0,170.721,1
1,0,251.112,1
0,0,117.5,1
1,0,685.417,1
0,0,407.375,1
0,0,160.833,1
1,0,570,0
0,1,305,1
0,1,679.167,1
NA,0,400,1
NA,0,310.352,1
0,0,331,1
0,1,400,0
0,0,0,1
0,0,300,1
0,1,270,1
0,1,310,1
0,0,368.333,1
0,1,132.703,1
0,1,102.822,0
0,0,160,1
0,0,300,1
0,1,119.011,1
0,1,63.995,1
0,1,159,1
0,1,126.667,0
1,0,302.892,1
0,1,118.44,1
0,0,383.333,1
0,1,80.9,0
0,0,605,1
0,1,578.788,1
0,0,272.084,1
0,0,600,0
0,0,185,0
0,1,141.091,0
0,1,243.105,1
NA,1,370,1
0,1,527.5,1
NA,1,266.781,0
0,1,197.017,0
0,0,152.5,1
0,0,310,0
0,1,152.535,1
1,0,629.055,1
0,0,268.889,1
0,0,184.678,1
0,0,74.513,1
1,0,260.833,1
0,0,187.795,1
0,0,305.51,0
1,0,1092.084,1
0,1,191.667,1
0,1,234.875,1
0,0,268.385,1
0,0,193.12,1
NA,0,1041.829,1
NA,0,1536.084,1
0,0,135,1
0,0,290,0
0,1,280,0
0,0,454.167,1
0,1,407.5,0
NA,1,203.333,1
0,1,160,0
0,0,164.565,1
NA,1,92.476,1
0,0,97.125,0
0,1,96.349,1
0,0,76.631,1
0,0,477.778,1
0,1,206.5,1
0,0,300,0
0,1,137.5,0
0,0,3040,1
NA,0,525,1
1,0,458.5,1
NA,0,117.714,1
0,0,610,0
0,1,176.882,1
0,1,253.334,1
0,1,263.625,0
0,1,210,1
0,0,134.646,0
0,0,62,1
NA,0,1325,1
0,1,320,1
0,1,207.346,1
NA,0,261.928,0
0,0,185.953,1
0,0,350,1
0,0,128.046,1
0,0,209.583,1
0,0,215,1
0,1,251.169,1
0,0,404.646,1
0,1,194.061,1
0,0,421.5,1
0,0,2100,1
0,1,173.03,1
0,0,131.142,1
0,0,355,1
0,1,406.875,1
0,1,262.146,1
NA,0,450,1
0,1,400,1
0,1,308.665,0
0,1,525.433,1
0,1,192.5,1
0,0,130,1
0,0,252.156,1
0,1,333.833,1
NA,0,204.646,1
NA,0,550,1
0,0,436.272,1
0,0,163.611,1
0,0,164.704,1
0,1,350,1
0,0,254.646,0
0,0,360,1
0,1,374.573,1
NA,0,203.333,1
0,0,763.333,1
0,0,214.646,0
0,0,175,1
0,0,109.711,1
NA,0,710.813,1
0,0,600.417,1
0,1,517.128,1
0,0,226.666,1
0,0,183,1
0,1,327.217,0
0,1,217.848,0
0,0,378.333,1
0,0,548.334,1
0,0,302.323,1
0,0,120.29,1
0,1,330.754,0
0,1,303.95,1
0,1,114.835,1
0,0,187.807,1
0,0,604.167,1
0,1,198.625,0
0,1,249.345,1
0,1,270.953,1
0,1,2194.833,1
0,0,300,1
0,1,126,1
0,0,188.947,1
1,1,135,1
0,0,408.333,1
0,0,180,0
0,0,342.323,1
0,1,241.549,0
0,1,19.21,1
0,0,104.646,0
0,1,359.746,0
0,0,539.049,0
0,1,143.333,0
0,0,3400,1
0,0,79.792,1
0,0,413.334,1
0,1,252,0
0,0,93.097,0
0,1,45.789,1
0,1,302.502,0
0,0,187.323,0
0,0,159.578,0
0,0,264.703,1
0,0,574,1
1,0,2800.003,1
0,0,197.771,1
0,0,221.002,1
0,0,83.461,1
0,0,420.42,1
0,0,155.834,1
0,0,145.902,1
0,0,264.578,0
0,0,138.805,1
0,0,276.334,1
0,0,289.578,0
0,1,105.8,1
0,1,194.043,1
0,0,397.014,1
0,0,266.25,1
0,0,720,1
0,0,1425,1
0,0,597.484,1
0,0,475,1
0,0,236.111,1
0,0,495.24,1
0,1,215,1
0,0,500,1
0,0,233.334,1
0,0,712.5,0
0,1,456.852,1
0,1,1266.667,1
0,1,712.5,1
1,1,1350,1
0,0,175,1
